user_id,item_id,timestamp,clicked,converted,recommendation_rank,user_type,product_category,recommendation_cost,conversion_value,group
739,436,2024-01-04 02:07:00,0,0,5,returning,books,0.43,77.51,control
756,26,2024-01-04 02:08:00,0,0,8,new,electronics,0.22,61.24,treatment
141,360,2024-01-04 02:09:00,0,0,7,returning,electronics,0.15,77.07,treatment
983,138,2024-01-04 02:10:00,0,0,6,new,electronics,0.21,51.5,control
763,182,2024-01-04 02:11:00,0,0,10,returning,electronics,0.38,38.84,treatment
974,342,2024-01-04 02:12:00,0,0,8,returning,electronics,0.22,73.59,control
50,111,2024-01-04 02:13:00,0,0,10,returning,books,0.45,97.03,control
416,122,2024-01-04 02:14:00,1,0,9,new,books,0.32,87.97,control
438,14,2024-01-04 02:15:00,1,1,3,new,electronics,0.2,63.18,treatment
216,365,2024-01-04 02:16:00,0,0,3,returning,books,0.26,61.26,treatment
605,334,2024-01-04 02:17:00,0,0,6,new,books,0.22,34.31,control
79,327,2024-01-04 02:18:00,0,0,9,returning,books,0.07,67.93,control
620,14,2024-01-04 02:19:00,0,0,5,returning,electronics,0.2,63.61,treatment
515,380,2024-01-04 02:20:00,0,0,1,new,electronics,0.28,36.79,control
326,68,2024-01-04 02:21:00,0,0,5,returning,clothing,0.08,58.41,control
737,463,2024-01-04 02:22:00,0,0,8,returning,electronics,0.43,56.99,control
407,59,2024-01-04 02:23:00,0,0,4,returning,clothing,0.4,52.13,control
427,330,2024-01-04 02:24:00,1,0,8,returning,electronics,0.26,47.53,control
643,241,2024-01-04 02:25:00,0,0,6,new,electronics,0.08,39.03,treatment
277,238,2024-01-04 02:26:00,0,0,5,returning,clothing,0.42,17.88,treatment
57,118,2024-01-04 02:27:00,0,0,4,returning,books,0.29,23.98,control
618,144,2024-01-04 02:28:00,0,0,8,returning,electronics,0.47,17.96,control
424,319,2024-01-04 02:29:00,1,0,2,returning,clothing,0.11,17.56,control
550,147,2024-01-04 02:30:00,0,1,5,returning,clothing,0.31,40.24,control
539,469,2024-01-04 02:31:00,0,0,9,returning,clothing,0.34,61.56,control
150,277,2024-01-04 02:32:00,0,0,7,new,electronics,0.49,8.56,treatment
382,240,2024-01-04 02:33:00,0,0,8,new,electronics,0.16,21.98,treatment
260,450,2024-01-04 02:34:00,0,1,4,new,clothing,0.08,34.43,control
703,383,2024-01-04 02:35:00,0,0,5,returning,electronics,0.1,11.97,treatment
925,229,2024-01-04 02:36:00,0,0,6,returning,clothing,0.33,50.71,treatment
522,264,2024-01-04 02:37:00,0,1,4,new,electronics,0.07,42.66,control
823,310,2024-01-04 02:38:00,0,0,6,returning,electronics,0.11,44.29,control
386,109,2024-01-04 02:39:00,1,0,1,new,electronics,0.49,63.04,treatment
381,376,2024-01-04 02:40:00,0,1,8,new,electronics,0.35,88.72,control
669,393,2024-01-04 02:41:00,0,0,7,returning,books,0.41,11.86,control
775,33,2024-01-04 02:42:00,0,0,8,new,electronics,0.39,38.53,control
125,345,2024-01-04 02:43:00,1,0,8,new,books,0.44,20.37,treatment
173,51,2024-01-04 02:44:00,0,0,4,new,electronics,0.44,83.13,control
240,41,2024-01-04 02:45:00,1,0,1,new,electronics,0.09,46.86,control
196,421,2024-01-04 02:46:00,0,0,1,returning,electronics,0.4,23.46,treatment
673,239,2024-01-04 02:47:00,0,0,5,returning,electronics,0.23,50.82,treatment
414,171,2024-01-04 02:48:00,0,0,1,new,electronics,0.13,44.49,treatment
582,102,2024-01-04 02:49:00,0,0,7,new,books,0.49,60.2,control
909,260,2024-01-04 02:50:00,0,0,4,new,books,0.18,45.54,control
603,165,2024-01-04 02:51:00,0,0,6,returning,clothing,0.39,35.21,treatment
528,187,2024-01-04 02:52:00,0,0,4,new,clothing,0.34,66.67,treatment
331,177,2024-01-04 02:53:00,0,0,10,new,clothing,0.33,99.45,control
733,98,2024-01-04 02:54:00,0,0,2,returning,books,0.34,63.55,treatment
529,256,2024-01-04 02:55:00,0,0,3,new,electronics,0.08,67.25,treatment
536,290,2024-01-04 02:56:00,0,0,1,returning,books,0.42,93.71,control
616,197,2024-01-04 02:57:00,0,0,5,new,electronics,0.23,57.95,treatment
144,334,2024-01-04 02:58:00,0,0,6,new,electronics,0.06,39.84,control
396,156,2024-01-04 02:59:00,1,0,9,new,books,0.08,80.81,treatment
5,424,2024-01-04 03:00:00,0,0,1,returning,books,0.13,30.5,treatment
493,278,2024-01-04 03:01:00,0,0,4,returning,books,0.27,14.97,treatment
328,484,2024-01-04 03:02:00,0,0,3,new,electronics,0.49,17.66,control
479,158,2024-01-04 03:03:00,0,0,1,new,electronics,0.23,98.69,control
921,204,2024-01-04 03:04:00,0,0,10,new,electronics,0.17,99.26,control
465,171,2024-01-04 03:05:00,0,0,3,new,books,0.11,67.05,control
166,306,2024-01-04 03:06:00,0,0,3,new,books,0.34,33.44,treatment
754,390,2024-01-04 03:07:00,0,0,4,new,books,0.48,68.15,control
576,454,2024-01-04 03:08:00,0,0,4,returning,electronics,0.08,33.32,control
61,229,2024-01-04 03:09:00,0,0,4,returning,books,0.27,19.12,control
850,403,2024-01-04 03:10:00,0,0,9,returning,clothing,0.25,74.0,control
690,99,2024-01-04 03:11:00,1,0,2,new,clothing,0.05,11.4,control
847,225,2024-01-04 03:12:00,0,0,3,returning,books,0.08,13.49,control
873,406,2024-01-04 03:13:00,1,1,2,returning,electronics,0.22,58.97,control
268,250,2024-01-04 03:14:00,0,0,3,returning,electronics,0.39,51.55,treatment
897,235,2024-01-04 03:15:00,1,0,10,returning,clothing,0.15,44.92,treatment
432,125,2024-01-04 03:16:00,0,1,7,new,electronics,0.44,53.37,treatment
24,125,2024-01-04 03:17:00,0,0,3,returning,books,0.3,57.48,control
594,182,2024-01-04 03:18:00,1,0,7,new,clothing,0.49,86.66,treatment
859,161,2024-01-04 03:19:00,0,0,6,new,electronics,0.21,29.29,control
13,298,2024-01-04 03:20:00,0,0,3,new,books,0.4,13.89,treatment
185,97,2024-01-04 03:21:00,0,0,4,returning,books,0.21,7.63,control
466,101,2024-01-04 03:22:00,0,0,1,returning,clothing,0.18,49.85,control
541,28,2024-01-04 03:23:00,1,0,6,new,electronics,0.41,57.25,treatment
884,28,2024-01-04 03:24:00,0,0,7,new,electronics,0.2,63.84,control
292,204,2024-01-04 03:25:00,1,0,4,returning,clothing,0.31,82.65,treatment
721,353,2024-01-04 03:26:00,0,0,2,new,books,0.32,20.99,treatment
905,406,2024-01-04 03:27:00,1,0,4,new,clothing,0.47,66.58,control
657,150,2024-01-04 03:28:00,0,0,7,new,clothing,0.48,68.91,treatment
135,106,2024-01-04 03:29:00,0,1,2,new,books,0.1,97.48,control
534,209,2024-01-04 03:30:00,0,0,7,returning,books,0.21,87.81,treatment
547,207,2024-01-04 03:31:00,0,0,4,returning,books,0.47,50.98,treatment
432,429,2024-01-04 03:32:00,0,0,7,new,electronics,0.15,62.42,control
430,209,2024-01-04 03:33:00,1,0,5,returning,books,0.24,10.47,treatment
683,136,2024-01-04 03:34:00,1,0,5,returning,books,0.26,91.29,treatment
922,259,2024-01-04 03:35:00,1,0,8,new,electronics,0.15,19.92,control
548,302,2024-01-04 03:36:00,0,0,6,new,books,0.21,27.84,treatment
235,183,2024-01-04 03:37:00,1,0,2,new,books,0.4,96.25,treatment
244,194,2024-01-04 03:38:00,0,0,2,new,clothing,0.36,11.96,treatment
844,188,2024-01-04 03:39:00,0,0,3,new,books,0.34,30.16,control
283,52,2024-01-04 03:40:00,0,0,10,returning,books,0.38,27.55,control
757,440,2024-01-04 03:41:00,0,0,3,returning,clothing,0.32,52.14,treatment
310,13,2024-01-04 03:42:00,1,1,3,returning,electronics,0.21,91.07,control
856,77,2024-01-04 03:43:00,0,0,2,returning,clothing,0.29,9.82,control
75,423,2024-01-04 03:44:00,0,0,5,new,electronics,0.31,61.9,treatment
707,141,2024-01-04 03:45:00,0,0,7,returning,books,0.29,66.89,treatment
206,267,2024-01-04 03:46:00,0,0,6,new,clothing,0.31,8.18,control
829,487,2024-01-04 03:47:00,0,0,3,returning,books,0.38,74.05,control
565,140,2024-01-04 03:48:00,0,0,8,returning,clothing,0.37,45.62,treatment
818,175,2024-01-04 03:49:00,0,0,2,new,electronics,0.24,98.85,treatment
165,441,2024-01-04 03:50:00,0,0,4,new,electronics,0.48,35.97,control
445,447,2024-01-04 03:51:00,0,0,3,returning,electronics,0.35,16.85,treatment
224,227,2024-01-04 03:52:00,0,0,1,returning,electronics,0.4,68.47,control
176,70,2024-01-04 03:53:00,0,0,10,new,electronics,0.19,64.35,treatment
198,335,2024-01-04 03:54:00,0,0,9,new,electronics,0.31,48.71,control
35,147,2024-01-04 03:55:00,1,0,5,returning,electronics,0.07,69.78,treatment
446,402,2024-01-04 03:56:00,0,0,2,new,clothing,0.14,99.44,control
493,383,2024-01-04 03:57:00,0,0,9,new,electronics,0.28,41.28,control
801,184,2024-01-04 03:58:00,0,0,2,returning,clothing,0.13,29.97,control
816,65,2024-01-04 03:59:00,0,0,3,returning,clothing,0.15,87.76,control
659,314,2024-01-04 04:00:00,0,0,3,returning,books,0.23,76.99,treatment
348,344,2024-01-04 04:01:00,1,0,3,returning,electronics,0.24,37.69,treatment
604,359,2024-01-04 04:02:00,0,0,5,new,clothing,0.26,95.11,treatment
714,127,2024-01-04 04:03:00,1,0,9,returning,clothing,0.16,50.31,treatment
105,489,2024-01-04 04:04:00,0,0,10,new,clothing,0.2,11.65,control
850,59,2024-01-04 04:05:00,0,0,3,new,electronics,0.37,73.32,treatment
13,368,2024-01-04 04:06:00,0,0,7,returning,books,0.31,13.96,control
426,49,2024-01-04 04:07:00,0,0,9,returning,clothing,0.47,28.14,treatment
374,22,2024-01-04 04:08:00,0,0,3,returning,books,0.15,24.97,control
570,77,2024-01-04 04:09:00,0,0,2,new,electronics,0.24,51.25,treatment
327,348,2024-01-04 04:10:00,1,1,6,new,electronics,0.34,41.48,control
887,44,2024-01-04 04:11:00,0,0,8,new,electronics,0.37,42.95,treatment
3,171,2024-01-04 04:12:00,0,0,3,new,books,0.11,52.96,treatment
803,204,2024-01-04 04:13:00,0,0,2,new,clothing,0.38,85.68,treatment
759,116,2024-01-04 04:14:00,1,0,4,returning,electronics,0.44,87.27,control
81,406,2024-01-04 04:15:00,0,0,1,new,clothing,0.39,81.5,treatment
67,91,2024-01-04 04:16:00,1,0,5,returning,clothing,0.46,29.07,control
472,322,2024-01-04 04:17:00,1,0,1,new,clothing,0.08,65.02,control
239,467,2024-01-04 04:18:00,0,0,3,returning,electronics,0.12,62.47,control
72,370,2024-01-04 04:19:00,0,0,9,new,books,0.3,63.28,treatment
238,134,2024-01-04 04:20:00,0,0,1,returning,books,0.31,22.92,treatment
783,102,2024-01-04 04:21:00,0,0,4,new,books,0.28,88.73,control
485,76,2024-01-04 04:22:00,0,0,1,new,clothing,0.41,30.33,control
411,144,2024-01-04 04:23:00,0,0,3,returning,electronics,0.13,69.57,treatment
875,6,2024-01-04 04:24:00,0,0,7,new,clothing,0.42,60.7,treatment
424,242,2024-01-04 04:25:00,0,0,3,new,clothing,0.32,92.97,control
987,83,2024-01-04 04:26:00,0,0,3,returning,clothing,0.32,88.27,treatment
571,463,2024-01-04 04:27:00,0,0,8,new,electronics,0.22,95.12,control
174,373,2024-01-04 04:28:00,1,0,8,new,books,0.16,74.29,control
246,481,2024-01-04 04:29:00,0,0,3,new,clothing,0.5,95.75,treatment
595,473,2024-01-04 04:30:00,0,0,10,new,clothing,0.12,19.68,treatment
981,156,2024-01-04 04:31:00,1,0,8,returning,books,0.3,21.53,control
565,167,2024-01-04 04:32:00,0,0,7,new,electronics,0.18,67.81,control
891,59,2024-01-04 04:33:00,1,0,10,returning,books,0.22,37.3,control
484,263,2024-01-04 04:34:00,0,0,6,returning,books,0.43,15.4,control
398,16,2024-01-04 04:35:00,0,0,6,returning,electronics,0.4,18.74,treatment
906,255,2024-01-04 04:36:00,0,0,9,returning,electronics,0.35,33.33,treatment
755,195,2024-01-04 04:37:00,0,0,7,new,electronics,0.31,41.32,control
618,139,2024-01-04 04:38:00,0,0,1,returning,clothing,0.17,63.46,control
154,370,2024-01-04 04:39:00,0,0,7,returning,clothing,0.29,22.11,control
48,91,2024-01-04 04:40:00,0,0,7,returning,books,0.33,11.95,control
449,220,2024-01-04 04:41:00,0,0,5,returning,electronics,0.24,48.79,control
985,405,2024-01-04 04:42:00,0,0,3,new,electronics,0.07,48.8,control
168,281,2024-01-04 04:43:00,0,0,7,returning,books,0.39,70.83,control
982,336,2024-01-04 04:44:00,0,0,3,new,clothing,0.42,90.06,treatment
406,376,2024-01-04 04:45:00,0,0,4,returning,clothing,0.36,86.56,treatment
302,77,2024-01-04 04:46:00,0,0,6,new,books,0.2,59.23,treatment
813,82,2024-01-04 04:47:00,0,0,3,new,electronics,0.15,5.28,control
345,473,2024-01-04 04:48:00,0,0,5,new,clothing,0.06,85.86,control
510,235,2024-01-04 04:49:00,0,0,5,new,electronics,0.46,89.77,treatment
84,13,2024-01-04 04:50:00,0,0,9,returning,clothing,0.09,45.3,control
837,458,2024-01-04 04:51:00,0,0,8,returning,electronics,0.13,80.4,control
452,438,2024-01-04 04:52:00,0,0,3,returning,books,0.22,66.14,treatment
327,149,2024-01-04 04:53:00,0,0,7,returning,clothing,0.4,47.78,treatment
164,291,2024-01-04 04:54:00,0,0,4,new,electronics,0.4,48.91,treatment
504,362,2024-01-04 04:55:00,0,0,5,returning,clothing,0.33,50.35,control
803,4,2024-01-04 04:56:00,0,0,10,returning,electronics,0.13,7.49,control
537,190,2024-01-04 04:57:00,0,0,3,returning,books,0.07,9.75,treatment
574,201,2024-01-04 04:58:00,1,1,7,new,electronics,0.38,47.36,control
115,190,2024-01-04 04:59:00,1,0,7,new,books,0.23,12.03,control
984,255,2024-01-04 05:00:00,0,0,10,returning,electronics,0.16,64.5,treatment
458,128,2024-01-04 05:01:00,0,0,1,new,clothing,0.48,67.75,control
661,60,2024-01-04 05:02:00,0,0,7,returning,clothing,0.5,29.66,treatment
461,45,2024-01-04 05:03:00,1,0,2,new,clothing,0.28,71.05,control
73,124,2024-01-04 05:04:00,0,0,10,returning,clothing,0.22,54.83,control
443,420,2024-01-04 05:05:00,0,0,9,new,electronics,0.15,30.08,control
568,464,2024-01-04 05:06:00,0,0,4,new,clothing,0.26,18.84,treatment
528,192,2024-01-04 05:07:00,1,0,10,new,electronics,0.5,28.86,treatment
467,64,2024-01-04 05:08:00,0,0,6,returning,clothing,0.41,97.48,treatment
298,344,2024-01-04 05:09:00,0,0,5,returning,clothing,0.45,34.6,control
192,463,2024-01-04 05:10:00,0,0,9,new,books,0.47,34.8,treatment
368,83,2024-01-04 05:11:00,0,0,9,new,books,0.33,78.36,treatment
668,10,2024-01-04 05:12:00,0,0,2,returning,books,0.16,67.08,control
865,416,2024-01-04 05:13:00,0,0,4,returning,clothing,0.37,62.02,control
851,169,2024-01-04 05:14:00,1,0,10,new,clothing,0.44,50.97,treatment
90,455,2024-01-04 05:15:00,0,0,7,new,clothing,0.07,29.98,control
72,399,2024-01-04 05:16:00,0,0,2,new,clothing,0.07,44.92,treatment
330,340,2024-01-04 05:17:00,0,0,5,new,clothing,0.26,27.07,control
97,144,2024-01-04 05:18:00,0,0,6,new,books,0.37,38.88,control
189,152,2024-01-04 05:19:00,0,0,5,returning,electronics,0.44,42.36,control
474,242,2024-01-04 05:20:00,0,0,5,new,clothing,0.44,70.76,control
208,154,2024-01-04 05:21:00,0,1,4,new,electronics,0.08,38.9,treatment
985,357,2024-01-04 05:22:00,1,0,8,new,electronics,0.29,31.72,treatment
919,342,2024-01-04 05:23:00,0,0,9,new,electronics,0.24,10.76,control
247,288,2024-01-04 05:24:00,0,0,1,new,clothing,0.37,81.23,control
419,13,2024-01-04 05:25:00,0,0,10,returning,electronics,0.48,99.29,control
952,261,2024-01-04 05:26:00,0,0,10,new,electronics,0.13,72.42,control
634,132,2024-01-04 05:27:00,0,0,7,returning,books,0.15,9.26,control
648,208,2024-01-04 05:28:00,0,0,4,new,books,0.46,75.58,control
166,45,2024-01-04 05:29:00,0,1,1,returning,electronics,0.24,16.1,control
483,159,2024-01-04 05:30:00,0,0,4,new,clothing,0.15,33.76,control
1000,450,2024-01-04 05:31:00,0,0,3,returning,books,0.39,23.76,control
385,497,2024-01-04 05:32:00,1,0,9,returning,electronics,0.35,72.67,control
76,150,2024-01-04 05:33:00,0,0,10,returning,books,0.25,25.4,treatment
383,292,2024-01-04 05:34:00,1,1,6,returning,clothing,0.26,81.95,treatment
586,193,2024-01-04 05:35:00,0,0,7,returning,electronics,0.44,97.75,treatment
64,367,2024-01-04 05:36:00,0,0,8,returning,clothing,0.14,77.87,control
314,10,2024-01-04 05:37:00,0,0,6,new,books,0.35,82.09,control
833,338,2024-01-04 05:38:00,0,0,2,new,clothing,0.3,15.85,treatment
552,233,2024-01-04 05:39:00,0,0,8,returning,clothing,0.17,67.51,control
628,378,2024-01-04 05:40:00,0,0,10,new,electronics,0.36,28.21,control
527,499,2024-01-04 05:41:00,1,0,10,returning,clothing,0.11,38.33,control
279,81,2024-01-04 05:42:00,0,0,8,new,electronics,0.07,41.3,treatment
667,427,2024-01-04 05:43:00,1,0,6,new,clothing,0.46,79.5,treatment
880,13,2024-01-04 05:44:00,0,0,6,new,books,0.07,27.05,treatment
16,185,2024-01-04 05:45:00,0,0,6,returning,clothing,0.11,76.86,treatment
82,206,2024-01-04 05:46:00,0,0,5,new,books,0.32,78.74,control
639,332,2024-01-04 05:47:00,0,0,7,returning,books,0.15,14.69,control
254,399,2024-01-04 05:48:00,0,0,7,new,electronics,0.19,29.45,control
973,102,2024-01-04 05:49:00,0,0,2,new,clothing,0.47,95.17,control
477,454,2024-01-04 05:50:00,0,0,9,returning,clothing,0.08,22.14,treatment
155,21,2024-01-04 05:51:00,1,0,2,returning,books,0.3,69.91,control
434,93,2024-01-04 05:52:00,0,0,8,new,electronics,0.26,30.02,control
601,267,2024-01-04 05:53:00,0,0,1,new,electronics,0.41,7.95,treatment
161,264,2024-01-04 05:54:00,0,0,1,new,books,0.35,20.45,control
108,159,2024-01-04 05:55:00,0,0,8,returning,books,0.22,30.87,treatment
154,176,2024-01-04 05:56:00,1,1,8,new,books,0.25,64.32,control
355,162,2024-01-04 05:57:00,0,1,9,returning,electronics,0.21,41.67,treatment
309,4,2024-01-04 05:58:00,0,0,5,returning,clothing,0.32,40.28,control
573,499,2024-01-04 05:59:00,0,0,4,returning,books,0.15,28.34,control
846,252,2024-01-04 06:00:00,0,0,1,returning,books,0.27,17.29,treatment
6,374,2024-01-04 06:01:00,0,0,1,returning,clothing,0.27,63.96,treatment
256,260,2024-01-04 06:02:00,0,0,6,returning,books,0.12,94.65,control
630,122,2024-01-04 06:03:00,0,0,2,returning,books,0.26,45.09,treatment
303,183,2024-01-04 06:04:00,0,0,7,new,electronics,0.26,62.66,control
742,341,2024-01-04 06:05:00,1,0,4,returning,electronics,0.31,83.51,control
833,217,2024-01-04 06:06:00,0,0,7,returning,books,0.48,59.15,control
756,462,2024-01-04 06:07:00,0,0,7,new,electronics,0.49,22.82,treatment
267,471,2024-01-04 06:08:00,1,0,8,new,clothing,0.29,49.61,control
226,39,2024-01-04 06:09:00,1,0,2,new,electronics,0.46,37.2,treatment
258,237,2024-01-04 06:10:00,0,0,10,returning,clothing,0.41,46.29,treatment
569,449,2024-01-04 06:11:00,0,0,2,new,electronics,0.27,27.32,control
123,236,2024-01-04 06:12:00,0,0,2,returning,books,0.27,71.27,treatment
969,52,2024-01-04 06:13:00,0,0,3,returning,books,0.27,21.08,control
92,217,2024-01-04 06:14:00,1,0,1,returning,electronics,0.07,18.29,control
825,322,2024-01-04 06:15:00,0,0,5,new,electronics,0.16,60.6,treatment
896,487,2024-01-04 06:16:00,0,0,6,new,electronics,0.2,95.13,control
278,497,2024-01-04 06:17:00,0,0,10,returning,clothing,0.4,32.53,control
471,439,2024-01-04 06:18:00,1,0,5,returning,books,0.11,83.66,treatment
678,233,2024-01-04 06:19:00,0,0,3,new,clothing,0.08,21.5,treatment
969,233,2024-01-04 06:20:00,0,0,7,returning,clothing,0.37,24.04,control
843,239,2024-01-04 06:21:00,0,0,8,new,clothing,0.49,96.75,treatment
733,239,2024-01-04 06:22:00,0,0,10,returning,books,0.49,10.13,control
783,404,2024-01-04 06:23:00,0,0,10,returning,clothing,0.25,90.58,control
143,259,2024-01-04 06:24:00,0,0,1,new,electronics,0.07,46.79,control
946,114,2024-01-04 06:25:00,1,0,1,new,electronics,0.26,94.26,treatment
985,355,2024-01-04 06:26:00,0,0,8,new,clothing,0.26,39.86,treatment
174,182,2024-01-04 06:27:00,0,0,1,new,books,0.31,32.21,treatment
599,192,2024-01-04 06:28:00,0,0,1,returning,clothing,0.37,6.33,treatment
415,40,2024-01-04 06:29:00,0,0,1,new,electronics,0.24,57.17,control
340,303,2024-01-04 06:30:00,0,0,1,new,clothing,0.09,10.7,treatment
78,425,2024-01-04 06:31:00,0,0,4,returning,books,0.11,45.15,control
712,59,2024-01-04 06:32:00,1,0,9,new,clothing,0.23,68.44,control
618,138,2024-01-04 06:33:00,0,0,6,new,electronics,0.07,42.38,treatment
443,6,2024-01-04 06:34:00,0,0,9,new,books,0.47,85.73,control
703,400,2024-01-04 06:35:00,1,0,9,new,clothing,0.29,27.15,control
555,73,2024-01-04 06:36:00,0,0,3,new,clothing,0.24,39.18,control
147,205,2024-01-04 06:37:00,0,0,5,new,clothing,0.44,77.31,treatment
508,227,2024-01-04 06:38:00,0,0,5,returning,books,0.48,85.36,control
507,400,2024-01-04 06:39:00,0,0,5,returning,electronics,0.3,51.25,control
827,22,2024-01-04 06:40:00,0,0,7,returning,books,0.06,27.79,control
636,216,2024-01-04 06:41:00,0,0,1,new,books,0.27,70.61,treatment
76,418,2024-01-04 06:42:00,0,0,2,new,clothing,0.36,35.89,treatment
269,397,2024-01-04 06:43:00,0,0,5,returning,clothing,0.21,89.18,treatment
29,310,2024-01-04 06:44:00,0,0,10,new,books,0.27,59.84,treatment
870,433,2024-01-04 06:45:00,0,0,6,returning,clothing,0.09,33.81,treatment
686,204,2024-01-04 06:46:00,0,0,7,new,electronics,0.19,40.45,control
306,300,2024-01-04 06:47:00,0,0,6,new,clothing,0.46,48.5,control
121,418,2024-01-04 06:48:00,0,0,1,returning,clothing,0.13,78.15,treatment
351,34,2024-01-04 06:49:00,0,0,4,new,electronics,0.28,19.51,control
791,404,2024-01-04 06:50:00,0,0,1,new,books,0.38,15.97,control
589,112,2024-01-04 06:51:00,0,0,4,new,clothing,0.18,25.13,control
185,219,2024-01-04 06:52:00,0,0,8,new,books,0.05,75.89,control
986,162,2024-01-04 06:53:00,1,0,7,returning,clothing,0.11,86.24,control
423,469,2024-01-04 06:54:00,0,0,8,returning,electronics,0.41,93.81,treatment
87,171,2024-01-04 06:55:00,1,0,5,new,books,0.27,21.62,treatment
908,384,2024-01-04 06:56:00,0,0,3,returning,books,0.32,36.45,treatment
148,78,2024-01-04 06:57:00,0,0,4,returning,clothing,0.27,69.08,treatment
493,458,2024-01-04 06:58:00,0,0,3,returning,electronics,0.28,18.02,control
127,240,2024-01-04 06:59:00,0,0,9,returning,books,0.14,72.52,treatment
767,267,2024-01-04 07:00:00,0,0,7,new,clothing,0.25,44.09,treatment
217,277,2024-01-04 07:01:00,0,0,7,returning,clothing,0.49,8.18,treatment
947,459,2024-01-04 07:02:00,1,0,9,new,books,0.06,6.17,treatment
971,318,2024-01-04 07:03:00,0,0,2,new,books,0.31,57.72,treatment
732,214,2024-01-04 07:04:00,0,0,3,returning,clothing,0.42,17.97,treatment
475,426,2024-01-04 07:05:00,1,0,3,new,electronics,0.26,84.22,treatment
883,111,2024-01-04 07:06:00,0,0,6,returning,clothing,0.28,10.62,treatment
681,399,2024-01-04 07:07:00,0,0,3,returning,books,0.42,50.99,control
956,410,2024-01-04 07:08:00,1,0,4,new,clothing,0.4,53.88,treatment
108,317,2024-01-04 07:09:00,0,0,8,new,books,0.32,70.49,treatment
255,206,2024-01-04 07:10:00,1,0,4,returning,clothing,0.37,75.59,control
631,218,2024-01-04 07:11:00,1,0,6,new,electronics,0.39,24.0,control
515,474,2024-01-04 07:12:00,0,0,3,returning,electronics,0.44,7.89,treatment
521,18,2024-01-04 07:13:00,0,0,10,new,books,0.19,83.1,treatment
716,129,2024-01-04 07:14:00,0,0,9,returning,books,0.18,34.09,control
712,328,2024-01-04 07:15:00,1,0,10,new,clothing,0.26,39.13,control
997,423,2024-01-04 07:16:00,0,0,10,returning,clothing,0.24,21.65,treatment
542,80,2024-01-04 07:17:00,0,0,7,returning,clothing,0.11,80.55,control
224,1,2024-01-04 07:18:00,0,0,8,returning,electronics,0.29,32.18,treatment
395,181,2024-01-04 07:19:00,0,0,9,returning,electronics,0.22,17.42,control
841,258,2024-01-04 07:20:00,0,0,4,new,clothing,0.37,28.51,treatment
704,24,2024-01-04 07:21:00,1,0,5,returning,clothing,0.3,53.46,control
782,145,2024-01-04 07:22:00,0,1,9,new,clothing,0.42,91.71,treatment
804,404,2024-01-04 07:23:00,0,0,3,returning,electronics,0.43,75.49,treatment
62,439,2024-01-04 07:24:00,0,0,5,returning,books,0.14,23.44,treatment
668,227,2024-01-04 07:25:00,0,0,9,returning,clothing,0.34,94.61,treatment
134,388,2024-01-04 07:26:00,0,0,3,returning,clothing,0.23,42.96,control
49,366,2024-01-04 07:27:00,0,0,9,returning,electronics,0.43,26.55,treatment
165,456,2024-01-04 07:28:00,1,0,10,returning,electronics,0.46,79.43,treatment
723,232,2024-01-04 07:29:00,0,0,10,returning,clothing,0.33,40.32,treatment
68,343,2024-01-04 07:30:00,0,1,2,new,books,0.17,20.45,treatment
391,428,2024-01-04 07:31:00,1,0,5,new,electronics,0.36,56.17,control
807,298,2024-01-04 07:32:00,1,0,7,returning,books,0.49,38.8,control
19,399,2024-01-04 07:33:00,0,0,3,returning,electronics,0.19,84.0,control
584,347,2024-01-04 07:34:00,0,0,3,new,books,0.34,82.41,control
694,11,2024-01-04 07:35:00,0,0,4,returning,books,0.21,61.2,control
272,379,2024-01-04 07:36:00,0,0,5,new,clothing,0.48,35.37,treatment
877,343,2024-01-04 07:37:00,0,0,4,returning,electronics,0.43,45.44,control
53,29,2024-01-04 07:38:00,0,0,5,returning,electronics,0.19,20.5,treatment
687,218,2024-01-04 07:39:00,0,0,7,returning,books,0.29,82.02,treatment
738,283,2024-01-04 07:40:00,0,0,2,returning,clothing,0.5,84.82,treatment
883,99,2024-01-04 07:41:00,0,0,8,returning,books,0.25,69.89,treatment
459,243,2024-01-04 07:42:00,0,0,10,returning,clothing,0.19,75.85,treatment
54,352,2024-01-04 07:43:00,0,0,2,new,clothing,0.38,10.26,control
516,321,2024-01-04 07:44:00,0,0,10,new,electronics,0.12,40.3,treatment
153,239,2024-01-04 07:45:00,0,0,9,returning,clothing,0.08,93.55,control
172,295,2024-01-04 07:46:00,0,0,3,returning,clothing,0.37,38.46,control
922,44,2024-01-04 07:47:00,0,0,4,returning,clothing,0.37,24.91,control
667,324,2024-01-04 07:48:00,0,0,2,new,clothing,0.49,90.97,treatment
889,238,2024-01-04 07:49:00,0,0,10,new,books,0.37,54.91,control
514,93,2024-01-04 07:50:00,1,0,7,returning,books,0.5,64.28,control
486,147,2024-01-04 07:51:00,0,0,10,new,books,0.13,77.72,treatment
255,89,2024-01-04 07:52:00,0,0,7,returning,electronics,0.06,45.34,treatment
263,362,2024-01-04 07:53:00,0,0,3,new,books,0.3,55.0,control
275,421,2024-01-04 07:54:00,0,0,9,returning,electronics,0.35,85.54,treatment
547,295,2024-01-04 07:55:00,0,0,9,new,books,0.37,53.06,treatment
544,461,2024-01-04 07:56:00,0,0,7,new,clothing,0.12,93.11,treatment
